"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV4250"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4251"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	"f__Rhizophydiales_fam_Incertae_sedis"	"g__Coralloidiomyces"	"s__digitatus"
"ASV4252"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4253"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__clonocystis"
"ASV4254"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV4255"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Myrmecridiales"	"f__Myrmecridiaceae"	"g__Myrmecridium"	"s__schulzeri"
"ASV4256"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Scutellinia"	NA
"ASV4257"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4258"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4259"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4260"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4261"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	NA	NA	NA
"ASV4262"	"k__Fungi"	"p__Rozellomycota"	"c__Rozellomycotina_cls_Incertae_sedis"	"o__GS07"	NA	NA	NA
"ASV4263"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4264"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__minutissima"
"ASV4265"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV4266"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	"g__Scedosporium"	"s__boydii"
"ASV4267"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreaceae"	"g__Trichoderma"	NA
"ASV4268"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Agaricaceae"	"g__Coprinus"	"s__cordisporus"
"ASV4269"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4270"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV4271"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4272"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4273"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4274"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4275"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV4276"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4277"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	NA	NA	NA
"ASV4278"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	"s__miniglutinans"
"ASV4279"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4280"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Cystofilobasidiales"	"f__Mrakiaceae"	"g__Itersonilia"	"s__perplexans"
"ASV4281"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	NA	NA
"ASV4282"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Psathyrella"	NA
"ASV4283"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4284"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4285"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Hyaloscyphaceae"	"g__Cistella"	NA
"ASV4286"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__elongata"
"ASV4287"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4288"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Thelebolales"	"f__Pseudeurotiaceae"	"g__Pleuroascus"	"s__nicholsonii"
"ASV4289"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Claroideoglomeraceae"	"g__Claroideoglomus"	NA
"ASV4290"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4291"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Trichocomaceae"	"g__Talaromyces"	NA
"ASV4292"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__acutatum"
"ASV4293"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4294"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4295"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Coprinellus"	NA
"ASV4296"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiaceae"	"g__Scytalidium"	"s__circinatum"
"ASV4297"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4298"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4299"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	NA	NA	NA	NA
"ASV4300"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4301"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4302"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	NA	NA	NA	NA
"ASV4303"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4304"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Entolomataceae"	"g__Entoloma"	NA
"ASV4305"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4306"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Acremonium"	"s__rutilum"
"ASV4307"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4308"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4309"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4310"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4311"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4312"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	"s__dakotense"
"ASV4313"	"k__Fungi"	"p__Ascomycota"	"c__Saccharomycetes"	"o__Saccharomycetales"	"f__Saccharomycetales_fam_Incertae_sedis"	"g__Candida"	"s__sake"
"ASV4314"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV4315"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Spizellomycetaceae"	"g__Spizellomyces"	"s__dolichospermus"
"ASV4316"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4317"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4318"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4319"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	NA	NA	NA	NA
"ASV4320"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pezizaceae"	"g__Peziza"	"s__buxea"
"ASV4321"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4322"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4323"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Spizellomycetaceae"	"g__Spizellomyces"	"s__dolichospermus"
"ASV4324"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4325"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Dominikia"	NA
"ASV4326"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV4327"	"k__Fungi"	"p__Basidiomycota"	"c__Cystobasidiomycetes"	"o__Erythrobasidiales"	"f__Erythrobasidiales_fam_Incertae_sedis"	"g__Sakaguchia"	"s__lamellibrachiae"
"ASV4328"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4329"	"k__Fungi"	"p__Ascomycota"	"c__Orbiliomycetes"	"o__Orbiliales"	"f__Orbiliaceae"	NA	NA
"ASV4330"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4331"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Spizellomycetaceae"	"g__Spizellomyces"	"s__dolichospermus"
"ASV4332"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV4333"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Rhynchogastremataceae"	NA	NA
"ASV4334"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4335"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascobolaceae"	NA	NA
"ASV4336"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Melanosporales"	"f__Melanosporaceae"	"g__Melanospora"	"s__verrucispora"
"ASV4337"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4338"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4339"	"k__Fungi"	"p__Zoopagomycota"	"c__Zoopagomycetes"	"o__Zoopagales"	"f__Piptocephalidaceae"	"g__Syncephalis"	"s__fuscata"
"ASV4340"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV4341"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4342"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4343"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4344"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV4345"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__elongata"
"ASV4346"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV4347"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4348"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	NA	NA	NA
"ASV4349"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV4350"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreaceae"	"g__Trichoderma"	"s__harzianum"
"ASV4351"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	"g__Ovatospora"	NA
"ASV4352"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV4353"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	NA	NA	NA
"ASV4354"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Herpotrichiellaceae"	"g__Exophiala"	NA
"ASV4355"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4356"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4357"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__gamsii"
"ASV4358"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Bolbitiaceae"	"g__Panaeolus"	"s__papilionaceus"
"ASV4359"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4360"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	NA	NA	NA
"ASV4361"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4362"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV4363"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV4364"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV4365"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4366"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Didymosphaeriaceae"	"g__Paraphaeosphaeria"	NA
"ASV4367"	"k__Fungi"	"p__Blastocladiomycota"	"c__Blastocladiomycetes"	"o__Blastocladiales"	"f__Catenariaceae"	NA	NA
"ASV4368"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__persica"
"ASV4369"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4370"	"k__Fungi"	"p__Blastocladiomycota"	"c__Blastocladiomycetes"	"o__Blastocladiales"	"f__Catenariaceae"	NA	NA
"ASV4371"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4372"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4373"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	NA	NA	NA	NA
"ASV4374"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4375"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4376"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4377"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Myrmecridiales"	"f__Myrmecridiaceae"	"g__Myrmecridium"	"s__schulzeri"
"ASV4378"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4379"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4380"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	NA	NA	NA
"ASV4381"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Dermateaceae"	NA	NA
"ASV4382"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	NA	NA
"ASV4383"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	NA
"ASV4384"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4385"	"k__Fungi"	"p__Ascomycota"	"c__Geoglossomycetes"	"o__Geoglossales"	NA	NA	NA
"ASV4386"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4387"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4388"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4389"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4390"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV4391"	"k__Fungi"	"p__Glomeromycota"	"c__Paraglomeromycetes"	"o__Paraglomerales"	"f__Paraglomeraceae"	"g__Paraglomus"	"s__laccatum"
"ASV4392"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiales_fam_Incertae_sedis"	"g__Mycoarthris"	"s__corallina"
"ASV4393"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4394"	"k__Fungi"	"p__Rozellomycota"	NA	NA	NA	NA	NA
"ASV4395"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV4396"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV4397"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__elongata"
"ASV4398"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	NA	NA	NA
"ASV4399"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4400"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	NA	NA
"ASV4401"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4402"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4403"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4404"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
"ASV4405"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Strophariaceae"	"g__Psilocybe"	"s__inquilina"
"ASV4406"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4407"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4408"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4409"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4410"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4411"	"k__Fungi"	"p__Glomeromycota"	"c__Paraglomeromycetes"	"o__Paraglomerales"	"f__Paraglomeraceae"	"g__Paraglomus"	"s__laccatum"
"ASV4412"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4413"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV4414"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV4415"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV4416"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV4417"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4418"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Myxocephala"	"s__albida"
"ASV4419"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	"s__miniglutinans"
"ASV4420"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4421"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	NA	NA	NA
"ASV4422"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	NA	NA	NA
"ASV4423"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4424"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__exigua"
"ASV4425"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
"ASV4426"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	NA	NA
"ASV4427"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Thelebolales"	"f__Pseudeurotiaceae"	NA	NA
"ASV4428"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiales_fam_Incertae_sedis"	NA	NA
"ASV4429"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV4430"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4431"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4432"	"k__Fungi"	"p__Rozellomycota"	"c__Rozellomycotina_cls_Incertae_sedis"	"o__GS04"	NA	NA	NA
"ASV4433"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	NA	NA	NA
"ASV4434"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4435"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4436"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4437"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV4438"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4439"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4440"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4441"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Coprinopsis"	NA
"ASV4442"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4443"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4444"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Acremonium"	"s__nepalense"
"ASV4445"	"k__Fungi"	"p__Glomeromycota"	"c__Paraglomeromycetes"	"o__Paraglomerales"	"f__Paraglomeraceae"	"g__Paraglomus"	"s__laccatum"
"ASV4446"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4447"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	"s__glutinans"
"ASV4448"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4449"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	"s__dakotense"
"ASV4450"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__minutissima"
"ASV4451"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4452"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Thyridariaceae"	"g__Roussoella"	NA
"ASV4453"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	NA	NA
"ASV4454"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Strophariaceae"	"g__Stropharia"	"s__rugosoannulata"
"ASV4455"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	NA	NA
"ASV4456"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4457"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4458"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__elongata"
"ASV4459"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4460"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4461"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Entolomataceae"	"g__Entoloma"	"s__shandongense"
"ASV4462"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4463"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4464"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreaceae"	"g__Trichoderma"	"s__aerugineum"
"ASV4465"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Dominikia"	NA
"ASV4466"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV4467"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4468"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4469"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4470"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Sclerotiniaceae"	"g__Sclerotinia"	"s__sclerotiorum"
"ASV4471"	"k__Fungi"	"p__Zoopagomycota"	"c__Zoopagomycetes"	"o__Zoopagales"	"f__Piptocephalidaceae"	"g__Syncephalis"	"s__fuscata"
"ASV4472"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4473"	"k__Fungi"	"p__Basidiomycota"	"c__Wallemiomycetes"	"o__Wallemiales"	"f__Wallemiaceae"	"g__Wallemia"	"s__sebi"
"ASV4474"	"k__Fungi"	"p__Ascomycota"	"c__Lecanoromycetes"	NA	NA	NA	NA
"ASV4475"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Powellomycetaceae"	NA	NA
"ASV4476"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Clavicipitaceae"	"g__Pochonia"	"s__cordycepisociata"
"ASV4477"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Powellomycetaceae"	"g__Powellomyces"	NA
"ASV4478"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4479"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	"f__Rhizophydiales_fam_Incertae_sedis"	"g__Operculomyces"	"s__laminatus"
"ASV4480"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4481"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4482"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Polyporales"	"f__Ganodermataceae"	"g__Ganoderma"	NA
"ASV4483"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV4484"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV4485"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV4486"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV4487"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Strophariaceae"	"g__Kuehneromyces"	"s__mutabilis"
"ASV4488"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV4489"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Entolomataceae"	"g__Entoloma"	NA
